gene_id,baseMean,LFC_shrunk,lfcSE_shrunk,stat,pvalue,padj,LFC_raw,lfcSE_raw,ortholog_ensg,name,description
ENSMUSG00000027286,500.5060484638363,7.933755322260185e-06,0.0010201281756194,0.7091181880569065,0.4782511370506408,0.9999825715135549,0.0660738939514747,0.0931775479240314,ENSG00000180979,LRRC57,leucine rich repeat containing 57 [Source:HGNC Symbol;Acc:HGNC:26719]
ENSMUSG00000027285,480.1902566029484,1.7560091092138302e-06,0.0010200930565819,0.1688221195641954,0.8659365591545277,0.9999825715135549,0.0169168375931722,0.1002051013033249,ENSG00000137814,HAUS2,HAUS augmin like complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25530]
ENSMUSG00000033705,2874.985361696491,-3.0319225080130257e-06,0.0010201318755614,-0.4159024879579959,0.6774813588855707,0.9999825715135549,-0.0624600220755285,0.1501794864998179,N/A,N/A,N/A
ENSMUSG00000027284,426.5481085438415,-1.4194906109093934e-05,0.0010202331277337,-1.303308366363055,0.1924695059520031,0.9999825715135549,-0.1244157117332247,0.0954614540535888,ENSG00000140326,CDAN1,codanin 1 [Source:HGNC Symbol;Acc:HGNC:1713]
ENSMUSG00000090100,635.8769590635587,-1.6634945151560304e-06,0.0010200891942896,-0.1538929533665181,0.8776941403160742,0.9999825715135549,-0.0149646628738894,0.097240728353877,ENSG00000128881,TTBK2,tau tubulin kinase 2 [Source:HGNC Symbol;Acc:HGNC:19141]
ENSMUSG00000087519,4.514437327642719,9.08322960488382e-07,0.0010204409831744,0.5439850257212031,0.5864517773272115,0.9999825715135549,0.4480269143525285,0.8236015573379883,N/A,N/A,N/A
ENSMUSG00000027272,2124.1259139243,-2.306158776110186e-05,0.0010203692452599,-1.2099507892794144,0.2262977766030868,0.9999825715135549,-0.069153542619556,0.0571540125699991,ENSG00000159459,UBR1,ubiquitin protein ligase E3 component n-recognin 1 [Source:HGNC Symbol;Acc:HGNC:16808]
ENSMUSG00000054484,480.5097422356657,-2.0691830686256177e-06,0.0010201145854294,-0.2406730877402434,0.8098084988044842,0.9999825715135549,-0.0299207844295311,0.1243212721059381,ENSG00000137842,TMEM62,transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]
ENSMUSG00000065883,4.500892014360842,-1.4287882866825369e-06,0.0010203432938476,-0.9757098031371,0.329208292857487,0.9999825715135549,-0.7030057294839112,0.7205069860153179,N/A,N/A,N/A
ENSMUSG00000023572,735.2515886560643,-1.9092627444679065e-05,0.0010203079784174,-1.3532447702397972,0.1759774468869785,0.9999825715135549,-0.0978455938134131,0.072304431515427,ENSG00000166946,CCNDBP1,cyclin D1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1587]
ENSMUSG00000023216,11.09305536349993,1.7426159022995228e-06,0.0010202402686186,0.7798485757507145,0.4354800102713293,0.9999825715135549,0.3787556315045458,0.4856784294822106,ENSG00000166947,EPB42,erythrocyte membrane protein band 4.2 [Source:HGNC Symbol;Acc:HGNC:3381]
ENSMUSG00000079103,1.5904088912126757,9.109284695403602e-07,0.0010209398126547,0.7520828535526134,0.4520012346225507,0.9999825715135549,1.1218021587325049,1.4915938495784715,ENSG00000159495,TGM7,transglutaminase 7 [Source:HGNC Symbol;Acc:HGNC:30790]
ENSMUSG00000074890,236.13958405265765,6.038518479773084e-06,0.0010201276835356,0.6573279021439609,0.5109700992141677,0.9999825715135549,0.0724540738962732,0.1102251610801166,ENSG00000168806,LCMT2,leucine carboxyl methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:17558]
ENSMUSG00000027259,241.9249741426209,1.626325511591664e-07,0.0010201023660676,0.6704065422205987,0.5025986652818819,0.9999825715135549,0.0750490145271895,0.1119455282739387,ENSG00000168803,MAPDA,N6-Methyl-AMP deaminase [Source:HGNC Symbol;Acc:HGNC:31853]
ENSMUSG00000050619,765.9801792058024,-2.2051515542354344e-05,0.0010203898048739,-1.481233238711794,0.1385444317520157,0.9999825715135549,-0.1033188130125188,0.0697518866794898,ENSG00000140265,ZSCAN29,zinc finger and SCAN domain containing 29 [Source:HGNC Symbol;Acc:HGNC:26673]
ENSMUSG00000027263,1277.4542594897237,-9.094383145147424e-06,0.0010200741836245,-0.5638121118327193,0.572882008080047,0.9999825715135549,-0.0363378253471634,0.0644502389795143,ENSG00000137822,TUBGCP4,tubulin gamma complex component 4 [Source:HGNC Symbol;Acc:HGNC:16691]
ENSMUSG00000043909,1020.0049376510118,1.2919586690779322e-05,0.0010202112390269,0.60594052193616,0.5445542498798236,0.9999825715135549,0.0596075697914469,0.0983719814627729,ENSG00000067369,TP53BP1,tumor protein p53 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11999]
ENSMUSG00000027254,474.8296574471625,6.864568668219464e-06,0.0010201605957947,1.0722849949773423,0.2835920442769525,0.9999825715135549,0.1631629695117828,0.1521638093193969,ENSG00000166963,MAP1A,microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]
ENSMUSG00000033526,786.531437794246,4.81011403726521e-06,0.0010201351243181,0.300070809160791,0.7641231446935148,0.9999825715135549,0.0407381931137359,0.1357619330839564,ENSG00000168781,PPIP5K1,diphosphoinositol pentakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:29023]
ENSMUSG00000000308,227.15103020557817,6.312887425097613e-07,0.0010201687591188,0.171673341843916,0.8636943447613009,0.9999825715135549,0.0502983713470524,0.2929888287069249,ENSG00000223572; ENSG00000237289,CKMT1B; CKMT1A,"creatine kinase, mitochondrial 1B [Source:HGNC Symbol;Acc:HGNC:1995]; creatine kinase, mitochondrial 1A [Source:HGNC Symbol;Acc:HGNC:31736]"
ENSMUSG00000033498,5.330290508742211,1.25964001452856e-06,0.0010203519002741,0.8040391585972221,0.4213743602020191,0.9999825715135549,0.5401264409674383,0.6717663377363079,ENSG00000242866,STRC,stereocilin [Source:HGNC Symbol;Acc:HGNC:16035]
ENSMUSG00000033486,59.93020400570661,5.549540101359842e-07,0.0010201545649541,0.1202010105962396,0.9043239172412734,0.9999825715135549,0.0283847291448197,0.2361438477432214,ENSG00000166762,CATSPER2,cation channel sperm associated 2 [Source:HGNC Symbol;Acc:HGNC:18810]
ENSMUSG00000082651,1.6918160493978462,-6.218814392827199e-07,0.0010206724349631,-0.7428989091916569,0.4575428861669862,0.9999825715135549,-0.9538927586472992,1.2840142135694117,N/A,N/A,N/A
ENSMUSG00000027248,16036.467324699664,-2.8910972751673143e-05,0.0010207042386281,1.2148855400646428,0.2244097495561102,0.9999825715135549,0.1205461678057337,0.099224300422013,ENSG00000167004,PDIA3,protein disulfide isomerase family A member 3 [Source:HGNC Symbol;Acc:HGNC:4606]
ENSMUSG00000046110,5.892339920450629,8.50072745423177e-07,0.0010203388063094,0.5551241500475222,0.5788097452892306,0.9999825715135549,0.370769487512844,0.6679037247453634,ENSG00000184716,SERINC4,serine incorporator 4 [Source:HGNC Symbol;Acc:HGNC:32237]
ENSMUSG00000074884,2402.707820669703,1.6419883969343792e-05,0.0010202183879432,1.0683875467010715,0.2853457321455128,0.9999825715135549,0.0707463505580722,0.0662178726965886,N/A,N/A,N/A
ENSMUSG00000080374,1.8945703338096265,-1.008022978694583e-06,0.0010206369111836,-1.1110344311571696,0.2665535291068949,0.9999825715135549,-1.3491994940184602,1.2143633502098,ENSG00000221792,MIR1282,microRNA 1282 [Source:HGNC Symbol;Acc:HGNC:35360]
ENSMUSG00000027245,124.83301088894372,-1.1107317096799396e-05,0.0010202113693098,-1.49155044177126,0.1358170383326766,0.9999825715135549,-0.2084513811090937,0.13975483179875,ENSG00000242028,HYPK,huntingtin interacting protein K [Source:HGNC Symbol;Acc:HGNC:18418]
ENSMUSG00000048222,271.0421918954911,1.2559518745075617e-06,0.0010200954007808,0.1936669172979762,0.8464366975311794,0.9999825715135549,0.0200081288334358,0.1033120633745168,ENSG00000140259,MFAP1,microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]
ENSMUSG00000068479,491.3886959304664,-5.479599626302287e-06,0.0010200940854407,-0.1314438647610529,0.8954241905931002,0.9999825715135549,-0.0114011959079242,0.0867381366840521,ENSG00000140259,MFAP1,microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]
ENSMUSG00000027242,198.77938492457147,6.449098807140261e-06,0.0010201456968482,0.8083569951230257,0.4188851009465223,0.9999825715135549,0.1050961084556227,0.1300119985225438,ENSG00000092470,WDR76,WD repeat domain 76 [Source:HGNC Symbol;Acc:HGNC:25773]
ENSMUSG00000027238,67.99473134369461,4.4208324227779685e-07,0.0010201582426962,0.1039447207296496,0.917213217289706,0.9999825715135549,0.0263486137883058,0.2534867918577226,ENSG00000171877,FRMD5,FERM domain containing 5 [Source:HGNC Symbol;Acc:HGNC:28214]
ENSMUSG00000060227,2090.9490841717247,-2.5851922016252537e-06,0.0010201189835426,-0.3328364546254479,0.7392577387881025,0.9999825715135549,-0.0427621755672159,0.1284780407102272,ENSG00000166734,GOLM2,golgi membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:24892]
ENSMUSG00000033411,791.6059773802891,2.871584272751044e-06,0.0010200491028965,0.1129015644556396,0.9101085960068468,0.9999825715135549,0.0082790163746843,0.0733295097778495,ENSG00000137770,CTDSPL2,CTD small phosphatase like 2 [Source:HGNC Symbol;Acc:HGNC:26936]
ENSMUSG00000093654,1.127444583947186,4.135794121276672e-07,0.0010210895802539,0.6492212274361532,0.5161953929285162,0.9999825715135549,1.077156595542326,1.6591518422712968,N/A,N/A,N/A
ENSMUSG00000027236,528.9531559705048,5.156740641200696e-09,0.001020129497469,-0.0117347691106672,0.9906372237857192,0.9999825715135549,-0.0018829253053103,0.1604569538226977,ENSG00000104131,EIF3J,eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]
ENSMUSG00000033396,1085.784060134676,-1.791484022663191e-05,0.0010203017141686,-1.3163538743227132,0.1880552963298725,0.9999825715135549,-0.1095914687973546,0.0832538050254467,ENSG00000104133,SPG11,"SPG11 vesicle trafficking associated, spatacsin [Source:HGNC Symbol;Acc:HGNC:11226]"
ENSMUSG00000060802,31930.399105120992,3.2803436492532963e-06,0.0010201101855178,-0.044526034132652,0.9644851003149248,0.9999825715135549,-0.0049883582057091,0.1120323941460366,ENSG00000166710,B2M,beta-2-microglobulin [Source:HGNC Symbol;Acc:HGNC:914]
ENSMUSG00000033368,21.950245347246675,-2.577867931519588e-06,0.0010202428484419,-1.248233020269054,0.2119457348235793,0.9999825715135549,-0.6184991323807721,0.4954997362971987,ENSG00000185880,TRIM69,tripartite motif containing 69 [Source:HGNC Symbol;Acc:HGNC:17857]
ENSMUSG00000027227,499.91007773544254,1.419414070908308e-06,0.0010201429812442,0.5435677509248715,0.5867389567683321,0.9999825715135549,0.1068221352054508,0.196520369399573,ENSG00000140263,SORD,sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]
ENSMUSG00000068452,15.640591526987572,-1.3952419654224855e-06,0.0010202269382644,-0.5953997578547723,0.5515762873490249,0.9999825715135549,-0.263657832273365,0.4428248899921041,ENSG00000140279,DUOX2,dual oxidase 2 [Source:HGNC Symbol;Acc:HGNC:13273]
ENSMUSG00000027225,2.276216498657341,-2.639897448783689e-07,0.001020549479204,-0.1903250769853545,0.8490544041936036,0.9999825715135549,-0.1995495397806215,1.0484668806726756,ENSG00000140274,DUOXA2,dual oxidase maturation factor 2 [Source:HGNC Symbol;Acc:HGNC:32698]
ENSMUSG00000033256,46.040827947573085,2.5986004973870733e-06,0.0010201584875418,0.5891434145450044,0.5557650720788686,0.9999825715135549,0.1392344969129606,0.2363337915276392,ENSG00000138606,SHF,Src homology 2 domain containing F [Source:HGNC Symbol;Acc:HGNC:25116]
ENSMUSG00000027219,335.07458121474895,-8.356155978577487e-06,0.001020196326103,-1.5730545363353483,0.1157061908206149,0.9999825715135549,-0.3274300504160858,0.208149204527187,ENSG00000137860,SLC28A2,solute carrier family 28 member 2 [Source:HGNC Symbol;Acc:HGNC:11002]
ENSMUSG00000081219,8.031990403913445,-9.952241267692246e-07,0.0010202845329904,-0.6193134943903746,0.5357098563749145,0.9999825715135549,-0.3760110232617303,0.6071416603506424,N/A,N/A,N/A
ENSMUSG00000079071,3.550507128504446,2.710876891558907e-07,0.0010204554131236,0.2558362127697802,0.79807731043753,0.9999825715135549,0.2379583373884095,0.9301198403939066,ENSG00000137860,SLC28A2,solute carrier family 28 member 2 [Source:HGNC Symbol;Acc:HGNC:11002]
