gene_id,baseMean,LFC_shrunk,lfcSE_shrunk,stat,pvalue,padj,LFC_raw,lfcSE_raw
ENSMUSG00000063889,280.3083874346843,2.1729398299844915e-06,0.001020158099849151,0.47262664660724607,0.6364795682269737,0.999992753084955,0.09841117899829979,0.2082218167442424
ENSMUSG00000091488,4.220905628069002,3.290508738153712e-07,0.0010205922456633554,0.23283041258993423,0.815893095993628,0.999992753084955,0.177126200699743,0.7607519942495715
ENSMUSG00000024231,946.794321130232,-3.3871962923618966e-06,0.0010200772231398652,-0.3052127138102964,0.7602041498872993,0.999992753084955,-0.025686653427665587,0.08415984087619303
ENSMUSG00000024232,171.4562759507352,1.610517392883872e-06,0.0010201499019302522,0.34738479063713806,0.7283022580573809,0.999992753084955,0.06690438945594121,0.19259446947355394
ENSMUSG00000073647,61.11735018522677,-4.587576700695008e-06,0.0010201808038141132,-1.1094649222199864,0.26722966871088094,0.999992753084955,-0.25903264926305897,0.23347529432904196
ENSMUSG00000024235,1952.35864475476,-8.732654049575199e-07,0.0010201654038929594,-0.1942315399782206,0.8459945877749983,0.999992753084955,-0.04599494567186101,0.23680472119522128
ENSMUSG00000024234,713.0782030397829,-1.367989365280118e-05,0.0010202264256167484,-1.2793578206029939,0.20077107993596643,0.999992753084955,-0.12445064692252066,0.09727587147109783
ENSMUSG00000033960,9703.057704712495,7.991842308370896e-06,0.0010201621683047272,0.7989075737417359,0.4243440070126666,0.999992753084955,0.09942075467267646,0.12444587827229228
ENSMUSG00000024236,5784.432576989065,-2.7378398041885864e-05,0.0010205867627839694,-1.860517186912797,0.06281238913663253,0.999992753084955,-0.13180337825649488,0.07084233308008271
ENSMUSG00000085461,9.14837303738832,-1.1716935936915396e-06,0.0010203356770879441,-0.4468876653543574,0.6549561703254058,0.999992753084955,-0.2592140751367896,0.5800430292280434
ENSMUSG00000050945,135.5496792779593,-4.3442564033903666e-06,0.0010201433229380427,-0.6214641133179156,0.5342942994094395,0.999992753084955,-0.09244103105660446,0.1487471747372087
ENSMUSG00000063087,13.085568615260314,8.270667802206734e-07,0.0010202328147788475,0.32419130518054223,0.745793204380658,0.999992753084955,0.13304436310062404,0.4103884372424226
ENSMUSG00000093585,4.174258099252598,2.3726942081475768e-06,0.001020476515130046,1.6129024641530216,0.106765699768296,0.999992753084955,1.2049837214164851,0.7470902600730135
ENSMUSG00000041225,856.7260162716178,7.524985091246417e-07,0.001020040911992351,0.037278726984061865,0.9702627671085371,0.999992753084955,0.0026861226449974777,0.07205510655301887
ENSMUSG00000006740,6029.4952902031755,-1.414101440365956e-06,0.0010199766557539998,-0.7433340516493941,0.45727946054500557,0.999992753084955,-0.0420691676640616,0.05659523813111177
ENSMUSG00000024240,1276.1371748395145,-2.1450920407765787e-05,0.0010203406164959318,-1.239522591011184,0.21515202786034826,0.999992753084955,-0.0766134472285865,0.06180883493707556
ENSMUSG00000073639,2988.6423505155512,1.7811809998386712e-05,0.0010202204592959128,0.1762180558349489,0.8601226362457145,0.999992753084955,0.01033077315289681,0.0586249411500313
ENSMUSG00000061013,7.7000452108894475,1.2841185043499362e-07,0.001020301151655637,0.08586978171274552,0.9315699334579866,0.999992753084955,0.043022440653690174,0.5010195646893605
ENSMUSG00000061802,125.91147036763118,7.894214544772798e-07,0.001020171959236918,0.19853564825245953,0.8426259965379579,0.999992753084955,0.050414136883353285,0.253929897865225
ENSMUSG00000057440,562.0885077229544,-1.875091401693428e-06,0.0010201448841726207,-0.30601809356509546,0.7595908695530561,0.999992753084955,-0.05433830864451394,0.17756567270737283
ENSMUSG00000024283,2046.518125707927,5.493544758465101e-06,0.0010198885982988517,0.23335449069966374,0.8154861488419285,0.999992753084955,0.010262336486553999,0.0439774544547421
ENSMUSG00000036904,206.50010062238033,2.566147032992476e-06,0.0010201485296459948,0.44568149535852647,0.6558273332040278,0.999992753084955,0.08072195592543352,0.18112027707252487
ENSMUSG00000024286,2464.3790028691183,-3.943073253690928e-05,0.0010211434224387615,-1.2404718583506416,0.21480091680361935,0.999992753084955,-0.07615448707874813,0.06139154755191689
ENSMUSG00000036103,1795.922798817924,9.074695836957237e-06,0.001020194729844738,1.3911155123515335,0.1641904016407464,0.999992753084955,0.21965156802131938,0.1578959950277757
ENSMUSG00000024287,928.0163841455964,2.3718848241505996e-06,0.00102010062371456,0.25445761403660444,0.7991420456826878,0.999992753084955,0.02629167235988549,0.10332436881257308
ENSMUSG00000047879,1244.3096404668815,-6.332440960064479e-06,0.0010200965266613255,-0.5080925619410748,0.6113884312985516,0.999992753084955,-0.042311902648317544,0.08327597335153393
ENSMUSG00000024290,4073.674385450676,-4.074047976504911e-06,0.0010200368606789047,-0.23850280489098202,0.8114911401272262,0.999992753084955,-0.016033220519612045,0.06722445267233113
ENSMUSG00000042942,17.69378494496936,3.970031737850701e-07,0.0010202149699463233,0.13401200954913353,0.8933930778531619,0.999992753084955,0.04805074209745782,0.358555492594421
ENSMUSG00000071868,1.1099170924251103,2.4669914917069603e-07,0.0011132502385718887,0.3435402611488301,0.7311920576434078,0.999992753084955,0.5164338101139347,1.5032701214900774
ENSMUSG00000024293,721.902998343239,8.817341487719392e-06,0.0010201160837086918,-0.2630503524817215,0.7925117696005284,0.999992753084955,-0.020864346211301652,0.07931692930444352
ENSMUSG00000002477,508.6935755321507,-2.4000075299518465e-06,0.001020128022188939,-0.29127798588457116,0.770838722576955,0.999992753084955,-0.04039427708996859,0.1386794713211736
ENSMUSG00000002475,89.95644471327407,4.2471908869180405e-06,0.0010201755381131767,1.0125429351022153,0.31127852877640105,0.999992753084955,0.23078859481358205,0.2279296875349628
ENSMUSG00000024294,3254.815479768232,-3.092758696447981e-05,0.0010207118695719879,0.05393589226914457,0.9569862403770827,0.999992753084955,0.003403944611199366,0.06311093537144803
ENSMUSG00000087274,27.110517023692626,-7.763191237469535e-08,0.0010202174402612044,-0.030557672645105574,0.9756222987079691,0.999992753084955,-0.01097771695775163,0.3592458458877408
ENSMUSG00000005836,788.0687592444391,-2.912807171910492e-08,0.001020134261809697,0.021954143637862453,0.9824845347872344,0.999992753084955,0.0034963814189231746,0.15925838313698837
ENSMUSG00000041238,686.3274827516416,6.1334378900329585e-06,0.001020142714937615,0.7489912043398138,0.4538625068215595,0.999992753084955,0.09317823159669661,0.12440497439329352
ENSMUSG00000087420,24.41875188185609,2.583833281210032e-06,0.0010202095934131277,0.86695308841646,0.3859677137590949,0.999992753084955,0.29934017232072835,0.3452783966286924
ENSMUSG00000040957,283.9476062069072,7.718391897958947e-06,0.001020183280472721,1.266543404310082,0.20531860012633596,0.999992753084955,0.2158787693621161,0.17044719401441336
ENSMUSG00000084565,3.7347248316781503,-5.091394926811267e-07,0.0010205900852223117,-0.3558025078155253,0.7219884708657173,0.999992753084955,-0.30738126935699167,0.8639097887313407
ENSMUSG00000049411,209.1041806597961,-1.151083587746259e-05,0.001020226023790346,-1.3008579893031904,0.19330706830646882,0.999992753084955,-0.19253571721950397,0.14800671464733553
ENSMUSG00000024404,4232.512918043326,-7.267335593729328e-06,0.0010201429761053065,-0.7322254841080963,0.4640309522419169,0.999992753084955,-0.08161074477044122,0.1114557558316193
ENSMUSG00000024410,945.0458048560804,-9.577807736881324e-06,0.0010201095362786482,-0.6693906723371963,0.503246300176968,0.999992753084955,-0.048649385638295545,0.07267711913049947
ENSMUSG00000024413,2445.525903376542,2.117050819872633e-06,0.001020068460275556,0.137965980409653,0.890267304080743,0.999992753084955,0.011338015654077972,0.08217979258664182
ENSMUSG00000086935,6.712767124178114,-1.812171447856847e-06,0.0010203574687438024,-0.9979343952727859,0.3183111720290367,0.999992753084955,-0.5743928581117188,0.5755817825626786
ENSMUSG00000057766,261.79671687318694,1.2501589264895479e-07,0.0010201445152542151,0.012023131648328233,0.9904071600024636,0.999992753084955,0.0022120626059601565,0.18398389626447573
ENSMUSG00000082051,2.4113981090817367,7.069712313578074e-07,0.0010207055270963891,0.7372544909262033,0.46096760174447604,0.999992753084955,0.8492767226399599,1.151945133047646
ENSMUSG00000024421,1381.8885473959085,3.865723110215814e-06,0.0010201560753663333,0.687776812399272,0.49159334019432965,0.999992753084955,0.12656874694098041,0.18402590005826489
ENSMUSG00000024424,199.041187310605,1.2872090705120941e-06,0.0010201389810342845,0.20468588124965725,0.8378175519951123,0.999992753084955,0.03388119833293046,0.16552777419760212
ENSMUSG00000024430,10.41813182072871,-4.114224021184173e-07,0.0010202594432457922,-0.18306309842714008,0.854748509630018,0.999992753084955,-0.08551350555941561,0.46712585056267014
ENSMUSG00000044252,422.14051651602404,4.949703949846446e-06,0.0010201322207853203,0.5356219413138057,0.5922198614784544,0.999992753084955,0.06604634124575572,0.12330775898342268
ENSMUSG00000089129,3.648671010723413,-1.1568467382550177e-06,0.0010205912744639025,-0.8269188664347641,0.4082830492029541,0.999992753084955,-0.61881362911695,0.7483365711378028
ENSMUSG00000024423,1038.5606413032037,-6.855573438883253e-06,0.0010200646563257726,-0.4632139731041465,0.6432110014550427,0.999992753084955,-0.03187891044981513,0.06882113299861024
ENSMUSG00000024420,384.68557131692785,1.07947621590714e-05,0.0010201580239735468,0.8924013958309889,0.3721778232277009,0.999992753084955,0.07671036897422386,0.0859594901269652
ENSMUSG00000053740,2.1342426739382807,5.961550015257618e-07,0.0010207346387167827,0.5043482990469386,0.6140166423978604,0.999992753084955,0.5248246237083303,1.040599571169538
