name,ortholog_ensg,description,stat,baseMean,LFC_raw,LFC_shrunk,pvalue,padj,mouse_ids
DENND2C,ENSG00000175984,DENN domain containing 2C [Source:HGNC Symbol;Acc:HGNC:24748],-0.9974030191427188,230.30635326445116,-0.1079287737550179,-9.582032361246874e-06,0.3185689264657499,0.999992753084955,ENSMUSG00000007379
PLEKHD1,ENSG00000175985,pleckstrin homology and coiled-coil domain containing D1 [Source:HGNC Symbol;Acc:HGNC:20148],0.3081119780052573,263.0027142342541,0.0792695981831615,1.4104493002960645e-06,0.7579971271892842,0.999992753084955,ENSMUSG00000066438
ASCL3,ENSG00000176009,achaete-scute family bHLH transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:740],0.1396569466855916,4.996167050827629,0.0870729141983158,2.376489375429435e-07,0.8889310445099519,0.999992753084955,ENSMUSG00000035951
TUBB6,ENSG00000176014,tubulin beta 6 class V [Source:HGNC Symbol;Acc:HGNC:20776],-0.90655548495727,1658.104350241268,-0.2453839590533892,-7.667661222051421e-06,0.3646419110187759,0.999992753084955,ENSMUSG00000001473
LYSMD3,ENSG00000176018,LysM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26969],-1.4989718944726511,866.1475028358016,-0.123120453750662,-1.9040729594373243e-05,0.133880923458671,0.999992753084955,ENSMUSG00000035840
AMIGO3,ENSG00000176020,adhesion molecule with Ig like domain 3 [Source:HGNC Symbol;Acc:HGNC:24075],0.2241233617770539,73.7755367473018,0.0500365503618478,1.117943110009227e-06,0.8226613147578428,0.999992753084955,ENSMUSG00000032593
B3GALT6,ENSG00000176022,"beta-1,3-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:17978]",-0.9537393949127928,196.183871837561,-0.129293963759356,-7.4246603366303504e-06,0.3402155736541734,0.999992753084955,ENSMUSG00000050796
C11orf16,ENSG00000176029,chromosome 11 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:1169],-0.3197425115837286,313.2369934610066,-0.0590411822266538,-1.8092981119074777e-06,0.7491635305327651,0.999992753084955,ENSMUSG00000031022
TMPRSS7,ENSG00000176040,transmembrane serine protease 7 [Source:HGNC Symbol;Acc:HGNC:30846],0.0008256558304871,2.4743272394349924,0.0007775161073873,4.4659895717921924e-09,0.9993412220351664,0.999992753084955,ENSMUSG00000033177
NUPR1,ENSG00000176046,"nuclear protein 1, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:29990]",1.288434392702216,1505.2406324262993,0.1332381164229787,1.281748207100778e-05,0.1975947930586099,0.999992753084955,ENSMUSG00000030717
MBLAC2,ENSG00000176055,metallo-beta-lactamase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33711],2.1951000055499774,114.71301925462926,0.4008287478701251,1.2413425143821125e-05,0.0281564248268429,0.999992753084955,ENSMUSG00000051098
TPRN,ENSG00000176058,taperin [Source:HGNC Symbol;Acc:HGNC:26894],-1.8239323684595168,192.015602726643,-0.2088710726658073,-1.602996288724254e-05,0.0681622974545235,0.999992753084955,ENSMUSG00000048707
SLC35A4,ENSG00000176087,solute carrier family 35 member A4 [Source:HGNC Symbol;Acc:HGNC:20753],0.1293663488447472,1398.280020620994,0.0123094632773715,1.4450612145893656e-06,0.8970677736240144,0.999992753084955,ENSMUSG00000033272
CRYBG2,ENSG00000176092,crystallin beta-gamma domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17295],-0.4522207848276862,148.26224600719155,-0.0989863503702861,-2.294438495364425e-06,0.6511099361431336,0.999992753084955,ENSMUSG00000012123
IP6K1,ENSG00000176095,inositol hexakisphosphate kinase 1 [Source:HGNC Symbol;Acc:HGNC:18360],0.2160846129044147,3126.0817931018078,0.0087628768519807,5.5549771364144645e-06,0.82892179351423,0.999992753084955,ENSMUSG00000032594
SSNA1,ENSG00000176101,SS nuclear autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:11321],-0.1859554384932331,385.6834957064959,-0.0191146436064077,-3.966701678029572e-06,0.8524797066711376,0.999992753084955,ENSMUSG00000026966
