name,ortholog_ensg,description,stat,baseMean,LFC_raw,LFC_shrunk,pvalue,padj,mmusculus_genes
TSPAN6,ENSG00000000003,tetraspanin 6 [Source:HGNC Symbol;Acc:HGNC:11858],0.7625967532213683,174.61875901575894,0.1283171741083265,4.688630405140824e-06,0.4457039214993669,0.9999825715135549,ENSMUSG00000067377
DPM1,ENSG00000000419,"dolichyl-phosphate mannosyltransferase subunit 1, catalytic [Source:HGNC Symbol;Acc:HGNC:3005]",-1.1624178020900566,246.50370221193572,-0.1388563051444569,-1.1031183906988129e-05,0.2450657955497804,0.9999825715135549,ENSMUSG00000078919
SCYL3,ENSG00000000457,SCY1 like pseudokinase 3 [Source:HGNC Symbol;Acc:HGNC:19285],-1.2904229139103711,883.1952927487534,-0.1159121602320321,-1.4971941120620087e-05,0.196903860540605,0.9999825715135549,ENSMUSG00000026584
FIRRM,ENSG00000000460,FIGNL1 interacting regulator of recombination and mitosis [Source:HGNC Symbol;Acc:HGNC:25565],0.3519114696922817,35.428177178083686,0.1132621190777849,1.1422751773507008e-06,0.7249046571716113,0.9999825715135549,ENSMUSG00000041406
FGR,ENSG00000000938,"FGR proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3697]",-0.7810608009712612,5041.391609180248,-0.185364833804233,-3.073416381509054e-06,0.4347667354156066,0.9999825715135549,ENSMUSG00000028874
FUCA2,ENSG00000001036,alpha-L-fucosidase 2 [Source:HGNC Symbol;Acc:HGNC:4008],-0.3371289927010437,1676.5805446397703,-0.0460603052855386,-2.504749206574648e-06,0.7360196624288772,0.9999825715135549,ENSMUSG00000019810
GCLC,ENSG00000001084,glutamate-cysteine ligase catalytic subunit [Source:HGNC Symbol;Acc:HGNC:4311],2.312913035676573,6707.781531207969,0.2482372763465134,2.3967781544161374e-05,0.0207274209684831,0.9999825715135549,ENSMUSG00000032350
NFYA,ENSG00000001167,nuclear transcription factor Y subunit alpha [Source:HGNC Symbol;Acc:HGNC:7804],-0.9136655450831728,1764.0450565448696,-0.1011492110186277,-8.58729393329319e-06,0.3608926138107623,0.9999825715135549,ENSMUSG00000023994
STPG1,ENSG00000001460,sperm tail PG-rich repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:28070],-0.1266106212074847,44.09430594912136,-0.0374338990141284,-4.4003904901093626e-07,0.8992485900910838,0.9999825715135549,ENSMUSG00000028801
NIPAL3,ENSG00000001461,NIPA like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25233],-0.1674933238045306,1538.3066166220765,-0.0378277100367635,3.379951472876739e-07,0.8669819001612364,0.9999825715135549,ENSMUSG00000028803
LAS1L,ENSG00000001497,LAS1 like ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:25726],-1.4617650799209865,927.6425193547692,-0.1205341309170925,-1.838160533353486e-05,0.1438055963564339,0.9999825715135549,ENSMUSG00000057421
ENPP4,ENSG00000001561,ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:HGNC Symbol;Acc:HGNC:3359],-0.2109640374457266,1876.9916363697423,-0.0175055161783365,-2.632583145516121e-06,0.8329153337432289,0.9999825715135549,ENSMUSG00000023961
SEMA3F,ENSG00000001617,semaphorin 3F [Source:HGNC Symbol;Acc:HGNC:10728],-0.1995824814920338,6784.84314463475,-0.0185403019347493,1.0916201525272947e-07,0.8418071298704111,0.9999825715135549,ENSMUSG00000034684
CFTR,ENSG00000001626,CF transmembrane conductance regulator [Source:HGNC Symbol;Acc:HGNC:1884],0.0835712775452428,669.3492416690059,0.0134609067595337,5.337309437422767e-07,0.9333973042244896,0.9999825715135549,ENSMUSG00000041301
ANKIB1,ENSG00000001629,ankyrin repeat and IBR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22215],-0.331117271406036,1606.6913406813733,-0.0374366348670078,-3.0350410797683146e-06,0.7405559061192775,0.9999825715135549,ENSMUSG00000040351
CYP51A1,ENSG00000001630,cytochrome P450 family 51 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2649],-0.0934380509574612,894.6093733488484,-0.0108419643857444,-8.257179207722911e-07,0.9255555624377432,0.9999825715135549,ENSMUSG00000001467
KRIT1,ENSG00000001631,KRIT1 ankyrin repeat containing [Source:HGNC Symbol;Acc:HGNC:1573],0.8715038881022018,1226.3885826887868,0.0548373556852037,1.4323056566270976e-05,0.3834790838377504,0.9999825715135549,ENSMUSG00000000600
RAD52,ENSG00000002016,"RAD52 homolog, DNA repair protein [Source:HGNC Symbol;Acc:HGNC:9824]",0.9619854041576263,262.51568333163635,0.1116033718707416,8.096290933587082e-06,0.3360569358039386,0.9999825715135549,ENSMUSG00000030166
BAD,ENSG00000002330,BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936],0.6627745698514965,458.8004905737896,0.0610366536467053,7.501371407183347e-06,0.5074749428132701,0.9999825715135549,ENSMUSG00000024959
LAP3,ENSG00000002549,leucine aminopeptidase 3 [Source:HGNC Symbol;Acc:HGNC:18449],0.0229145564471239,1303.1256265585075,0.0033818523983757,2.552355529537656e-07,0.9817184290789488,0.9999825715135549,ENSMUSG00000039682
HS3ST1,ENSG00000002587,heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194],-0.0757840412378477,597.2731797526197,-0.0120966343307477,-2.719901108386972e-06,0.9395909128563652,0.9999825715135549,ENSMUSG00000051022
AOC1,ENSG00000002726,amine oxidase copper containing 1 [Source:HGNC Symbol;Acc:HGNC:80],0.8569354778923283,102.20993479317347,0.2355058954069449,3.2246073598553404e-06,0.3914805442692441,0.9999825715135549,ENSMUSG00000029811
HECW1,ENSG00000002746,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:22195]",0.0363116914106682,1.1349187750561565,0.0515184882376643,3.7497602592343674e-08,0.9710338276909496,0.9999825715135549,ENSMUSG00000021301
MAD1L1,ENSG00000002822,mitotic arrest deficient 1 like 1 [Source:HGNC Symbol;Acc:HGNC:6762],1.7588671404172649,373.52211742638633,0.2162728860824619,1.4991900378429563e-05,0.078600077574878,0.9999825715135549,ENSMUSG00000029554
LASP1,ENSG00000002834,LIM and SH3 protein 1 [Source:HGNC Symbol;Acc:HGNC:6513],0.2712760252042993,7819.835064174523,0.0230460190570614,3.415612728673387e-06,0.7861787444561734,0.9999825715135549,ENSMUSG00000038366
SNX11,ENSG00000002919,sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975],-0.8551249825630011,994.6696078249292,-0.0635115316714817,-1.1989936801941748e-05,0.3924819604748962,0.9999825715135549,ENSMUSG00000020876
TMEM176A,ENSG00000002933,transmembrane protein 176A [Source:HGNC Symbol;Acc:HGNC:24930],1.942929090973708,9688.480462722982,0.2081891302426951,1.954213588662481e-05,0.0520247264571023,0.9999825715135549,ENSMUSG00000023367
M6PR,ENSG00000003056,"mannose-6-phosphate receptor, cation dependent [Source:HGNC Symbol;Acc:HGNC:6752]",0.1369711503507638,4369.605759829964,0.0158196493311077,-6.958671505027886e-06,0.8910535988378311,0.9999825715135549,ENSMUSG00000007458
KLHL13,ENSG00000003096,kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931],0.911293424929394,209.32466068559808,0.2020568047133557,4.278291312073139e-06,0.3621407898757806,0.9999825715135549,ENSMUSG00000036782
CYP26B1,ENSG00000003137,cytochrome P450 family 26 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:20581],0.6847775111730047,1410.673093501663,0.402451171486836,1.0998597710949646e-06,0.4934843285173506,0.9999825715135549,ENSMUSG00000063415
ICA1,ENSG00000003147,islet cell autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:5343],0.9070365669495962,655.3335646404905,0.1167614055875532,8.057888682227168e-06,0.3643874603841618,0.9999825715135549,ENSMUSG00000062995
DBNDD1,ENSG00000003249,dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455],0.2045005797651695,13.75436808090114,0.0974602936349123,4.541146729320316e-07,0.8379623389804324,0.9999825715135549,ENSMUSG00000031970
ALS2,ENSG00000003393,alsin Rho guanine nucleotide exchange factor ALS2 [Source:HGNC Symbol;Acc:HGNC:443],0.0174288803935753,721.3374260051106,0.0019015288960884,1.6180656127403018e-07,0.9860944694297198,0.9999825715135549,ENSMUSG00000026024
CFLAR,ENSG00000003402,CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876],0.0246863673421608,7385.120326900032,0.0044167494200408,3.140404656804085e-07,0.9803051290530131,0.9999825715135549,ENSMUSG00000026031
TFPI,ENSG00000003436,tissue factor pathway inhibitor [Source:HGNC Symbol;Acc:HGNC:11760],0.2668401290433742,1089.3071569368085,0.0226282608558823,3.2772686403038795e-06,0.7895922556028527,0.9999825715135549,ENSMUSG00000027082
NDUFAF7,ENSG00000003509,NADH:ubiquinone oxidoreductase complex assembly factor 7 [Source:HGNC Symbol;Acc:HGNC:28816],0.4962642641447335,430.3556285716577,0.0518879981634554,4.952430789936203e-06,0.6197079756475606,0.9999825715135549,ENSMUSG00000024082
RBM5,ENSG00000003756,RNA binding motif protein 5 [Source:HGNC Symbol;Acc:HGNC:9902],-0.0073577478775869,3049.770658970153,-0.0003852491093336,-3.870629944456706e-06,0.9941294195349758,0.9999825715135549,ENSMUSG00000032580
MTMR7,ENSG00000003987,myotubularin related protein 7 [Source:HGNC Symbol;Acc:HGNC:7454],-1.1295214255415542,136.48846850328732,-0.2119255447730144,-6.226401393256039e-06,0.2586779364568928,0.9999825715135549,ENSMUSG00000039431
SLC7A2,ENSG00000003989,solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060],-0.0525318392638938,5285.333377156758,-0.0076935621494049,1.7629002856613686e-06,0.9581049262863208,0.9999825715135549,ENSMUSG00000031596
ARF5,ENSG00000004059,ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658],0.3664855008407974,1656.45507928673,0.0233327904161215,5.861124127854833e-06,0.7140028298458109,0.9999825715135549,ENSMUSG00000020440
SARM1,ENSG00000004139,sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074],1.2084621430605529,5.466122436668561,0.8865696082949232,1.7384271472904242e-06,0.2268695489739303,0.9999825715135549,ENSMUSG00000050132
POLDIP2,ENSG00000004142,DNA polymerase delta interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:23781],-0.008032450518985,1090.7976147091515,-0.000608054574999,1.575667840387919e-07,0.993591100662873,0.9999825715135549,ENSMUSG00000001100
PLXND1,ENSG00000004399,plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107],0.5402520276690905,5287.290872858556,0.0554946942483978,5.047215359248072e-06,0.5890232369055238,0.9999825715135549,ENSMUSG00000030123
AK2,ENSG00000004455,adenylate kinase 2 [Source:HGNC Symbol;Acc:HGNC:362],-0.1951241406020682,1334.5894556112908,-0.0309334374255448,-1.7361246629383068e-06,0.8452957643246155,0.9999825715135549,ENSMUSG00000028792
CD38,ENSG00000004468,CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667],-0.4538136432929556,1999.79771825823,-0.0797668052903696,-2.13500036452012e-06,0.649962962975584,0.9999825715135549,ENSMUSG00000029084
FKBP4,ENSG00000004478,FKBP prolyl isomerase 4 [Source:HGNC Symbol;Acc:HGNC:3720],0.81275618562804,2819.9168391167577,0.1341368284648433,5.13546117970202e-06,0.4163578606246464,0.9999825715135549,ENSMUSG00000030357
KDM1A,ENSG00000004487,lysine demethylase 1A [Source:HGNC Symbol;Acc:HGNC:29079],-0.9315737086388852,1411.4247779776656,-0.072732583456332,-1.26910300673321e-05,0.3515568756836422,0.9999825715135549,ENSMUSG00000036940
RBM6,ENSG00000004534,RNA binding motif protein 6 [Source:HGNC Symbol;Acc:HGNC:9903],0.5297499278501988,1982.8447834415813,0.0344886335004113,8.331317074854832e-06,0.5962853261631329,0.9999825715135549,ENSMUSG00000032582
CAMKK1,ENSG00000004660,calcium/calmodulin dependent protein kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:1469],-0.3695313285592793,480.94841481524793,-0.0651630001657992,-2.285058015058916e-06,0.7117317261805953,0.9999825715135549,ENSMUSG00000020785
RECQL,ENSG00000004700,RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:9948],-0.3854385541697507,656.0114791661055,-0.0312352146192246,-4.940541291189531e-06,0.6999125228113071,0.9999825715135549,ENSMUSG00000030243
VPS50,ENSG00000004766,VPS50 subunit of EARP/GARPII complex [Source:HGNC Symbol;Acc:HGNC:25956],-0.7710504758849147,760.5043012776339,-0.069201695141026,-8.890223261855819e-06,0.440677013471458,0.9999825715135549,ENSMUSG00000001376
HSPB6,ENSG00000004776,heat shock protein family B (small) member 6 [Source:HGNC Symbol;Acc:HGNC:26511],2.320123886819867,292.1502944906973,0.3808221765574884,1.4985260064902494e-05,0.0203341764943995,0.9999825715135549,ENSMUSG00000036854
ARHGAP33,ENSG00000004777,Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085],0.6556774436890349,240.6804243831245,0.1077237643524148,4.390220758552085e-06,0.5120316849885609,0.9999825715135549,ENSMUSG00000036882
NDUFAB1,ENSG00000004779,NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694],0.9569385385003324,509.6933286464581,0.0955228875978834,9.983252264914035e-06,0.3385982778714221,0.9999825715135549,ENSMUSG00000030869
PDK4,ENSG00000004799,pyruvate dehydrogenase kinase 4 [Source:HGNC Symbol;Acc:HGNC:8812],0.3910433540718093,796.2033451462289,0.0732973738481715,1.5707522476401e-06,0.6957651902449207,0.9999825715135549,ENSMUSG00000019577
ZMYND10,ENSG00000004838,zinc finger MYND-type containing 10 [Source:HGNC Symbol;Acc:HGNC:19412],0.4884269556347136,175.17460181523094,0.1346793377674544,2.45658654615846e-06,0.6252474525910736,0.9999825715135549,ENSMUSG00000010044
SLC25A13,ENSG00000004864,solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983],0.46177791127078,184.16595881934637,0.0638291785619571,3.4749873149928964e-06,0.6442405926863725,0.9999825715135549,ENSMUSG00000015112
ST7,ENSG00000004866,suppression of tumorigenicity 7 [Source:HGNC Symbol;Acc:HGNC:11351],0.2410172223865739,438.279762973788,0.027364007548733,2.0910519398531155e-06,0.8095417683958296,0.9999825715135549,ENSMUSG00000029534
CDC27,ENSG00000004897,cell division cycle 27 [Source:HGNC Symbol;Acc:HGNC:1728],0.4374636065293761,1561.9504998661794,0.0289081473654646,6.483742609849314e-06,0.6617751639102882,0.9999825715135549,ENSMUSG00000020687
SLC4A1,ENSG00000004939,solute carrier family 4 member 1 (Diego blood group) [Source:HGNC Symbol;Acc:HGNC:11027],-0.1905870540825898,26.67248606592558,-0.083952675498533,-4.4420531450850747e-07,0.8488491336214683,0.9999825715135549,ENSMUSG00000006574
CALCR,ENSG00000004948,calcitonin receptor [Source:HGNC Symbol;Acc:HGNC:1440],-0.6613684077953574,39.70487753635747,-0.2138947803330024,-2.1235277214704977e-06,0.5083760809845165,0.9999825715135549,ENSMUSG00000023964
HCCS,ENSG00000004961,holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837],0.0455413796323908,557.775132394736,0.0042344421428033,5.112871395957575e-07,0.9636757929195124,0.9999825715135549,ENSMUSG00000031352
DVL2,ENSG00000004975,dishevelled segment polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:3086],-1.1579628190952338,394.3838193715101,-0.1213772162274343,-1.1538976091105682e-05,0.246879209808065,0.9999825715135549,ENSMUSG00000020888
PRSS22,ENSG00000005001,serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368],0.1033882535784517,7.218144497070028,0.070105030706802,2.07928808045347e-07,0.917654834473061,0.9999825715135549,ENSMUSG00000045027
UPF1,ENSG00000005007,UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962],0.1750255654555478,2686.275189179625,0.0135465077562685,2.3836704712794487e-06,0.8610595453167575,0.9999825715135549,ENSMUSG00000058301
SKAP2,ENSG00000005020,src kinase associated phosphoprotein 2 [Source:HGNC Symbol;Acc:HGNC:15687],-0.4916377424302918,2251.866092123565,-0.0540598685337466,-4.722161109824105e-06,0.622975457172984,0.9999825715135549,ENSMUSG00000059182
SLC25A5,ENSG00000005022,solute carrier family 25 member 5 [Source:HGNC Symbol;Acc:HGNC:10991],-0.0740764395109557,3610.19665433968,-0.0083836971562138,5.827355490766208e-08,0.94094956229061,0.9999825715135549,ENSMUSG00000016319
MCUB,ENSG00000005059,mitochondrial calcium uniporter dominant negative subunit beta [Source:HGNC Symbol;Acc:HGNC:26076],-0.8723685371354948,248.4702510630781,-0.1940751425327687,-3.0581681015924043e-06,0.3830073589535523,0.9999825715135549,ENSMUSG00000027994
POLR2J,ENSG00000005075,RNA polymerase II subunit J [Source:HGNC Symbol;Acc:HGNC:9197],0.4732498702050194,380.4625673582178,0.049119961651953,4.741483748559421e-06,0.6360349221220267,0.9999825715135549,ENSMUSG00000039771
DHX33,ENSG00000005100,DEAH-box helicase 33 [Source:HGNC Symbol;Acc:HGNC:16718],0.1154995824738977,862.3549510667638,0.0161357895871383,7.546036659567486e-07,0.9080491514003488,0.9999825715135549,ENSMUSG00000040620
MEOX1,ENSG00000005102,mesenchyme homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7013],0.4286483107578254,663.4411822369257,0.064902936013395,2.8653651948624403e-06,0.6681791822154788,0.9999825715135549,ENSMUSG00000001493
THSD7A,ENSG00000005108,thrombospondin type 1 domain containing 7A [Source:HGNC Symbol;Acc:HGNC:22207],0.998963861760022,202.0305895615122,0.2096105874700106,4.986641415053569e-06,0.3178121978796504,0.9999825715135549,ENSMUSG00000032625
LIG3,ENSG00000005156,DNA ligase 3 [Source:HGNC Symbol;Acc:HGNC:6600],-0.0030895254671333,953.3635988217026,-0.0002924501139643,6.066809592978028e-07,0.9975349192511692,0.9999825715135549,ENSMUSG00000020697
RPAP3,ENSG00000005175,RNA polymerase II associated protein 3 [Source:HGNC Symbol;Acc:HGNC:26151],-1.1972522683572315,395.0377385932472,-0.1128880717519634,-1.3197113130437572e-05,0.2312082427007127,0.9999825715135549,ENSMUSG00000022466
ACSM3,ENSG00000005187,acyl-CoA synthetase medium chain family member 3 [Source:HGNC Symbol;Acc:HGNC:10522],0.084054787639657,6.418441607266123,0.0739640211650682,1.0561842666771392e-07,0.9330128716102868,0.9999825715135549,ENSMUSG00000030935
REXO5,ENSG00000005189,RNA exonuclease 5 [Source:HGNC Symbol;Acc:HGNC:24661],-1.9802254493092355,82.54611126451826,-0.3801188587506788,-1.0764795241716266e-05,0.0476782014354967,0.9999825715135549,ENSMUSG00000030924
CIAPIN1,ENSG00000005194,cytokine induced apoptosis inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:28050],-0.4629264153640605,588.6429464716085,-0.048772247353463,-4.562668039384503e-06,0.643417112549604,0.9999825715135549,ENSMUSG00000031781
SPPL2B,ENSG00000005206,signal peptide peptidase like 2B [Source:HGNC Symbol;Acc:HGNC:30627],-0.5575863388755468,657.4091372869323,-0.0438990355197456,-7.384209117883855e-06,0.577126887159241,0.9999825715135549,ENSMUSG00000035206
ATOSB,ENSG00000005238,atos homolog B [Source:HGNC Symbol;Acc:HGNC:25666],0.0463873942099525,1329.1368908175275,0.006164641144955,1.157248048882064e-06,0.9630014836612824,0.9999825715135549,ENSMUSG00000036002
COPZ2,ENSG00000005243,COPI coat complex subunit zeta 2 [Source:HGNC Symbol;Acc:HGNC:19356],2.75547253879706,342.4634556857401,0.2816461367578828,2.808733854880476e-05,0.0058607424067599,0.9999825715135549,ENSMUSG00000018672
PRKAR2B,ENSG00000005249,protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392],-1.405119857034406,725.2221081708597,-0.136678727784646,-1.5143912487733484e-05,0.1599856403036125,0.9999825715135549,ENSMUSG00000002997
CREBBP,ENSG00000005339,CREB binding protein [Source:HGNC Symbol;Acc:HGNC:2348],0.0079841880503004,1774.4676028108074,0.0008533677289495,-3.367832333524802e-09,0.9936296073067024,0.9999825715135549,ENSMUSG00000022521
TSPOAP1,ENSG00000005379,TSPO associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16831],-0.6662562143290123,205.23359954990585,-0.092220382642099,-4.975073915050858e-06,0.5052473473295144,0.9999825715135549,ENSMUSG00000034156
MPO,ENSG00000005381,myeloperoxidase [Source:HGNC Symbol;Acc:HGNC:7218],1.0144388262889623,3.390136971659889,1.229002931272365,8.327137970338642e-07,0.3103734055836625,0.9999825715135549,ENSMUSG00000009350
PON1,ENSG00000005421,paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204],-0.3933491123118431,170.11398978674885,-0.1190555558661754,-5.645208245990115e-07,0.6940616491288503,0.9999825715135549,ENSMUSG00000002588
GCFC2,ENSG00000005436,GC-rich sequence DNA-binding factor 2 [Source:HGNC Symbol;Acc:HGNC:1317],0.315155414258999,230.73063309515223,0.0349803254703316,2.9641513014629405e-06,0.7526436560797367,0.9999825715135549,ENSMUSG00000035125
WDR54,ENSG00000005448,WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770],-0.6014625301695418,45.44924392088297,-0.1546061507289925,-2.3847779448716745e-06,0.5475319613117628,0.9999825715135549,ENSMUSG00000030032
CROT,ENSG00000005469,carnitine O-octanoyltransferase [Source:HGNC Symbol;Acc:HGNC:2366],-0.3577016821544613,732.6093424837009,-0.0382045729709243,-3.445343134366225e-06,0.7205665741141749,0.9999825715135549,ENSMUSG00000003623
ABCB4,ENSG00000005471,ATP binding cassette subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:45],-0.0040006613327964,6.888331560298447,-0.0025677011211469,-3.5901568997453056e-08,0.9968079426045308,0.9999825715135549,ENSMUSG00000042476
KMT2E,ENSG00000005483,lysine methyltransferase 2E (inactive) [Source:HGNC Symbol;Acc:HGNC:18541],-0.8102224617043401,4986.021116546767,-0.0499783007487436,-1.35655510946846e-05,0.4178123301139109,0.9999825715135549,ENSMUSG00000029004
RHBDD2,ENSG00000005486,rhomboid domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23082],1.037334019168037,705.7041580313846,0.0964923584161486,1.1974323020477416e-05,0.2995802165855091,0.9999825715135549,ENSMUSG00000039917
SOX8,ENSG00000005513,SRY-box transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:11203],0.7364035483349906,4.75644634396046,0.5630236259988486,1.012334843597234e-06,0.4614851458747487,0.9999825715135549,ENSMUSG00000024176
IBTK,ENSG00000005700,inhibitor of Bruton tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:17853],-0.3243234550432705,2394.822431330353,-0.0350076843909163,-3.0907609411256364e-06,0.7456931640086377,0.9999825715135549,ENSMUSG00000035941
ZNF195,ENSG00000005801,zinc finger protein 195 [Source:HGNC Symbol;Acc:HGNC:12986],0.8935875396681708,57.546306128424,0.1943278578578111,4.281247503198527e-06,0.3715426155942797,0.9999825715135549,ENSMUSG00000069184; ENSMUSG00000071291; ENSMUSG00000078995; ENSMUSG00000059839; ENSMUSG00000090659; ENSMUSG00000078994; ENSMUSG00000051037; ENSMUSG00000069206; ENSMUSG00000058900; ENSMUSG00000030446; ENSMUSG00000058331; ENSMUSG00000058883; ENSMUSG00000074824
MYCBP2,ENSG00000005810,MYC binding protein 2 [Source:HGNC Symbol;Acc:HGNC:23386],-1.717167492583497,3437.37561426754,-0.1876565626809917,-1.629302820666951e-05,0.0859485732308832,0.9999825715135549,ENSMUSG00000033004
FBXL3,ENSG00000005812,F-box and leucine rich repeat protein 3 [Source:HGNC Symbol;Acc:HGNC:13599],-1.1655155596223954,2707.146266975184,-0.074979440073662,-1.384190605507225e-05,0.2438103656730205,0.9999825715135549,ENSMUSG00000022124
ITGAL,ENSG00000005844,integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148],-0.8652642200661868,6787.950313671261,-0.2394100914141884,-6.640669067550436e-06,0.3868937843701583,0.9999825715135549,ENSMUSG00000030830
PDK2,ENSG00000005882,pyruvate dehydrogenase kinase 2 [Source:HGNC Symbol;Acc:HGNC:8810],0.2092474534187228,478.1940968277042,0.0437744196564965,1.772201630994366e-07,0.8342550697746829,0.9999825715135549,ENSMUSG00000038967
ITGA3,ENSG00000005884,integrin subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:6139],-0.0019856434705155,10153.20913210042,-0.000180998554527,3.7122899925626833e-06,0.9984156867727164,0.9999825715135549,ENSMUSG00000001507
ZFX,ENSG00000005889,zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869],-0.358398346569997,1306.450462889968,-0.0249911745899537,-6.101085494862314e-06,0.720045228833886,0.9999825715135549,ENSMUSG00000079509
LAMP2,ENSG00000005893,lysosomal associated membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6501],-0.1005706470468049,9845.090775347731,-0.0056379233592286,-2.562617777239662e-06,0.9198912987986896,0.9999825715135549,ENSMUSG00000016534
ITGA2B,ENSG00000005961,integrin subunit alpha 2b [Source:HGNC Symbol;Acc:HGNC:6138],-2.641645070955269,190.24661713498529,-0.5494982830873224,-1.3134831237218433e-05,0.0082504465447275,0.9999825715135549,ENSMUSG00000034664
ASB4,ENSG00000005981,ankyrin repeat and SOCS box containing 4 [Source:HGNC Symbol;Acc:HGNC:16009],0.1116054429833653,50.399274505162815,0.0452917487331028,2.919357845621263e-07,0.9111362561124994,0.9999825715135549,ENSMUSG00000042607
GDE1,ENSG00000006007,glycerophosphodiester phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:29644],0.7677176410108748,1684.377141763276,0.0792788130658049,3.447320422207748e-06,0.4426549532738412,0.9999825715135549,ENSMUSG00000033917
REX1BD,ENSG00000006015,required for excision 1-B domain containing [Source:HGNC Symbol;Acc:HGNC:26098],0.6525082632836235,408.58315772067033,0.0770080721388469,5.687113208308654e-06,0.514073343931474,0.9999825715135549,ENSMUSG00000058833
CRLF1,ENSG00000006016,cytokine receptor like factor 1 [Source:HGNC Symbol;Acc:HGNC:2364],-0.0848871976986251,154.80496152934705,-0.0173423284520619,1.1901497819338342e-06,0.9323510698051296,0.9999825715135549,ENSMUSG00000007888
OSBPL7,ENSG00000006025,oxysterol binding protein like 7 [Source:HGNC Symbol;Acc:HGNC:16387],0.1354879847789352,504.7057460258816,0.0131077367178082,1.47076336172999e-06,0.892226063419476,0.9999825715135549,ENSMUSG00000038534
TMEM98,ENSG00000006042,transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529],1.2415247459558028,549.8543638121286,0.1323024735621991,1.214676562452271e-05,0.2144119624289286,0.9999825715135549,ENSMUSG00000035413
YBX2,ENSG00000006047,Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948],0.1288786774420772,13.235668664873495,0.0773024389309837,2.95405774913963e-09,0.8974536488813745,0.9999825715135549,ENSMUSG00000018554
MAP3K14,ENSG00000006062,mitogen-activated protein kinase kinase kinase 14 [Source:HGNC Symbol;Acc:HGNC:6853],-1.5443979572542803,749.2592181296648,-0.2018068708738039,-1.2413873611925388e-05,0.1224919546161168,0.9999825715135549,ENSMUSG00000020941
ABCC8,ENSG00000006071,ATP binding cassette subfamily C member 8 [Source:HGNC Symbol;Acc:HGNC:59],0.8628150692376249,52.9862265673482,0.3926405443612189,1.976916102048671e-06,0.388239152521593,0.9999825715135549,ENSMUSG00000040136
TMEM132A,ENSG00000006118,transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092],0.7354120660317689,291.2210546679011,0.103403779717122,6.187646280104214e-06,0.462088575593429,0.9999825715135549,ENSMUSG00000024736
