name,stat
EXOSC1,5.166021402016283
IRF6,5.165129180802678
ABI3,5.15845195521104
FMOD,5.142260489176756
F11R,5.141160716300691
ABCA12,5.128728349337391
TNS1,5.128056673123168
MMP2,5.124555528836169
CDH26,5.118208824573043
PLA2G4A,5.110682555229708
SLC4A2,5.110121047528925
UMAD1,5.099574487593518
SLC43A2,5.096022809052773
MYH6,5.086777349168097
IQGAP1,5.083670108926781
ITGA3,5.07875797030371
SEC31B,5.0730850018537
RFFL,5.063351701722514
SLC22A9,5.062565698348933
SLC22A3,5.062565698348933
SLC22A11,5.062565698348933
SLC22A5,5.062565698348933
SLC22A25,5.062565698348933
SLC22A12,5.062565698348933
SLC22A6,5.062565698348933
SLC22A24,5.062565698348933
SLC22A1,5.062565698348933
SLC22A10,5.062565698348933
SLC22A4,5.062565698348933
SLC22A14,5.062565698348933
GPD2,5.058123962075391
EHD1,5.057363954153487
CNGA4,5.051558186114657
ADAM21,5.0474396678814015
ADAM29,5.0474396678814015
POSTN,5.03710167213924
MYOM1,5.031110380519481
ITGB1,5.027448436477808
TPM1,5.025594321237606
VPS37B,5.022793304939568
NOTCH2,5.022293331623126
RAB25,5.018131727827925
CRYBG2,5.017414397637444
UMODL1,5.002358334266645
ARHGEF16,5.000269203166543
TEAD3,5.000069691219159
GOLPH3L,4.998625242076826
CEACAM19,4.995335527427268
B4GALNT2,4.989643018681369
EMILIN1,4.976913763237316
ILDR1,4.965260353063654
TP63,4.963320370829638
COL10A1,4.956208000460079
GFPT2,4.9520163349211614
LPAR3,4.945481955332451
NBEAL2,4.942471338166186
ESYT3,4.938636958826743
FBN1,4.936839190956369
PHOSPHO1,4.932674142085132
KIF1C,4.921918686452623
TJP3,4.918265918184487
SLC1A3,4.914814786882218
TRIP10,4.912953264525639
CREB3L2,4.9065812446078105
LCAT,4.900618391599147
COBLL1,4.897806777331918
MXRA5,4.897800781007727
ANO5,4.897598697194822
CSPG4,4.873288713270764
CFP,4.868183834480561
VWA2,4.863560364459016
IL13RA1,4.85960822280427
IL11RA,4.85960822280427
GHR,4.85960822280427
CSTA,4.857779050133899
WNT7A,4.852051971813817
MYORG,4.847512946648514
PDLIM5,4.8456396156943455
NOTCH4,4.844776327515578
NOTUM,4.844399266099047
MOB2,4.843971511512775
AKAP13,4.843816757771955
CGNL1,4.843211220026896
CHDH,4.833908019725534
APOLD1,4.833147459917175
TBC1D2,4.833012123719848
GRB7,4.8310625721007625
EMILIN2,4.824362478425404
RHCG,4.821785347689556
EPS8L1,4.819379779042976
DLX3,4.817687691458895
EML3,4.814674595425555
FAM83C,4.798204021214435
AHCYL2,4.792611373845511
SBNO2,4.78210052888751
PLCD1,4.778881021505186
ADAMTSL4,4.776860268240812
LSR,4.767375681057462
PTK2B,4.765273559208071
SLC8B1,4.762136569630778
COL5A2,4.759628903724253
PKN2,4.759178828248689
S100A11,4.7410981362517095
ADSS2,4.739364318641936
COL6A6,4.738373104987095
CAPG,4.7356071588039015
ATP10B,4.735237252784952
SLC1A5,4.731191817780963
RASEF,4.725751912427495
GALNTL5,4.72372800212734
CCR9,4.718604112631929
BACH1,4.71447495954285
SH3PXD2A,4.7134410822172095
PIEZO1,4.70935888314784
FHIP1A,4.708472594406419
FAM83B,4.7080770961464165
TPM2,4.700328363117344
LRRC58,4.699980977010552
BMPR2,4.699547759889684
FLNB,4.698866895777616
COL23A1,4.697270474283767
PXDN,4.696730424637158
KLHL41,4.696335366254355
ANO6,4.683588979655617
ARFIP1,4.678154040024337
SNX33,4.670858134564538
AGL,4.670132234422185
ADAMTS15,4.669941010060825
CDH15,4.66872025015024
ARID3A,4.66628791885312
FAM110A,4.666245710966542
CRISPLD2,4.664560757131077
TNNI2,4.659890242982697
EFEMP1,4.655855315119351
FUT3,4.650583684603164
FUT6,4.650583684603164
FUT5,4.650583684603164
TFRC,4.642662252012136
LAMA2,4.642482683072633
GFUS,4.641833634800801
