name,stat
PLA2G4E,5.235937175055385
PLA2G4D,5.235937175055385
LIPE,5.234433455588259
AKAP13,5.231435902700143
ANPEP,5.231288123541243
RTL9,5.229202139638968
KIF16B,5.228509829007959
ESRP2,5.227251700231154
BAIAP2L1,5.224200223505515
DHRS2,5.223421832694896
S100A3,5.223032049585122
S100A6,5.223032049585122
S100A7A,5.223032049585122
S100A8,5.223032049585122
S100A7,5.223032049585122
S100G,5.223032049585122
CRNN,5.223032049585122
S100A14,5.223032049585122
S100A4,5.223032049585122
S100A5,5.223032049585122
S100A9,5.223032049585122
S100A2,5.223032049585122
MYOM1,5.219967320545524
MICAL2,5.217530798352677
THRAP3,5.216973986300684
KIAA1671,5.214867265757227
TMEM30B,5.214483038582039
SLC4A4,5.20407804220384
ITGA9,5.203142777310085
ANGPTL1,5.202871765683065
MAPK12,5.202376405961396
C1orf232,5.198053528702456
FLNC,5.19539925181464
PHLDB1,5.191247501945695
TPM2,5.184274886010779
LRMDA,5.181763025216156
TMPRSS9,5.181482686853087
IGF2R,5.177661619106353
SP7,5.1759578479876165
SLC17A2,5.173950049864944
SLC17A1,5.173950049864944
SLC17A4,5.173950049864944
SLC17A5,5.173950049864944
SLC17A3,5.173950049864944
LITAF,5.170539223001733
SUSD2,5.170441541645214
SLC1A5,5.16830707343045
RHPN2,5.166275294569708
MYO9A,5.160120600654087
TRPV4,5.1586606614812185
FZD2,5.153419912146555
TECR,5.152367111951982
MUC5B,5.1499208162063645
HCLS1,5.148611592097765
CAPNS2,5.144441583332114
NIBAN1,5.141735340382797
STAB1,5.139887639092507
UEVLD,5.135946050941114
ADPGK,5.134080570005938
BICD2,5.1322656213489
COBLL1,5.128516707070618
RAB39A,5.12388226186776
UAP1,5.120396189150745
HOXC13,5.1193703959225445
HECTD2,5.11805188949245
RHOG,5.115131326703248
PPARD,5.113855935216732
IRF2,5.113120092058431
PDK4,5.111186872183764
PTBP3,5.107225581396293
AP3B1,5.1070653381414415
CAPN2,5.106720329104625
PKP1,5.105779237755277
TPSB2,5.105657787825361
TPSD1,5.105657787825361
TPSG1,5.105657787825361
TPSAB1,5.105657787825361
TMEM63B,5.105630255668527
CD34,5.1045046745807054
COL17A1,5.102211884833349
HPSE2,5.101203577701963
CAST,5.10100286136101
NT5C1B,5.100465562200199
PLS3,5.098313510786097
NT5DC4,5.0938653120661845
ABCC10,5.091866271680607
ABCC11,5.091866271680607
SLC22A4,5.090208605233264
SLC22A12,5.090208605233264
SLC22A14,5.090208605233264
SLC22A25,5.090208605233264
SLC22A3,5.090208605233264
SLC22A24,5.090208605233264
SLC22A1,5.090208605233264
SLC22A5,5.090208605233264
SLC22A9,5.090208605233264
SLC22A10,5.090208605233264
SLC22A6,5.090208605233264
SLC22A11,5.090208605233264
LARS1,5.090127768010195
ACTC1,5.089565759607372
TNFAIP8L2,5.087046035407225
NIPAL4,5.0865446731488975
PLA2G15,5.084187202688877
PTGIS,5.081643375441907
ALS2,5.081302030839629
NR1I2,5.080435670349547
ITCH,5.076570937177103
CYB5B,5.074794568930722
PLCB3,5.07378600153059
STARD8,5.071208568554884
PCYOX1,5.0697406904752205
ITM2B,5.066052819447763
GNAQ,5.065523881945609
PTK2B,5.064838698936666
ABCD3,5.064673018214258
SNAP23,5.062848752953606
SLC27A6,5.05956754197103
RELL1,5.053051333112248
FLOT1,5.052837074163849
SLC16A5,5.0515666364266165
P3H4,5.051317857984992
YAP1,5.046043156381276
OPN5,5.040089147920296
SEPTIN10,5.039720713202375
CCDC28A,5.037344743442185
TMOD1,5.03535070624449
BIN2,5.032793718628501
FUCA1,5.029060909850272
CASP4,5.024952170094667
CARD16,5.024952170094667
CASP12,5.024952170094667
CASP1,5.024952170094667
CARD18,5.024952170094667
PYDC1,5.024952170094667
CASP5,5.024952170094667
AIFM2,5.021713975470154
SPRED2,5.017808402081242
PHEX,5.017653422765184
OLFML2A,5.017164218993243
BMP3,5.013539691660315
ACBD3,5.004528229397274
PLPP2,5.001689225412785
PIK3C2A,5.001546798845965
BMPER,4.998495933581649
PRDM5,4.997477382004532
STAT5B,4.995602811740268
STAT5A,4.995602811740268
CPA6,4.995056577256965
CALD1,4.994925516958988
ADSS2,4.992114704180023
ARHGEF16,4.989080406203444
SYNPO2L,4.9853391856091855
KIF5B,4.980470230592909
FAM110C,4.978455454303899
ENG,4.977764593405208
GNA14,4.976288132567804
SLC16A4,4.975249295022431
CTSS,4.973538106369108
SCARA5,4.969100320564888
ANGPTL7,4.967717031630264
FNDC7,4.967214162510825
EEIG1,4.965957317232859
FLNB,4.964184076005293
PIEZO2,4.962089170272732
SLC30A1,4.960380748135103
KANK1,4.959018394293523
SBNO2,4.95734468129129
PCOLCE,4.956157680147623
SLC22A31,4.9497253367708565
THBS3,4.94940437511163
MSLNL,4.948282408620517
MSLN,4.948282408620517
C1orf116,4.948237744057246
MEOX2,4.9448694468980605
MRC1,4.941575987628151
ELK3,4.940729039407128
MYO10,4.937430075756647
FRS2,4.936488240767212
HAS2,4.926499926904167
ABCD1,4.924306906093664
CORO1C,4.923193399526017
TMEM79,4.922103342343877
ATL3,4.9208601321217
URGCP,4.915175256890452
DLC1,4.912365637573831
MARVELD1,4.900513631948472
ANO9,4.89480061643182
CST3,4.89422782088313
NGF,4.893892870781447
ELOVL7,4.892735130364024
LRP10,4.890333281474936
PDP1,4.889478191987266
BARX2,4.886456942027523
ANTXR2,4.882936609958329
POPDC2,4.881479039002497
VTN,4.8812164622658685
ALX4,4.880241473540203
RPS6KA3,4.877989036823512
GASK1A,4.877630846259586
NGFR,4.8736788861829154
