Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,KEGG_2021_Human__Pentose and glucuronate interconversions,0.754559832026693,2.6464773752390354,0.0,0.0,0.0,22/34,12.37%,AKR1B1;UGP2;UGT2B7;UGT1A7;UGT2B11;UGT1A5;UGT1A8;UGT1A3;UGT2B15;UGT2B10;UGT2B28;UGT2B17;UGT1A4;UGT2A3;UGT1A9;UGT2B4;UGT1A6;UGT1A10;UGT2A2;UGT2A1;KL;UGT1A1
prerank,GO_Cellular_Component_2025__AMPA Glutamate Receptor Complex (GO:0032281),-0.7781752214788215,-2.638759876894812,0.0,0.0,0.0,17/21,13.82%,GRID1;GRIA2;GRIA3;OLFM2;CNIH2;GRIA4;GRIA1;CACNG5;CNIH3;CACNG3;CACNG2;SHISA8;CACNG8;LLGL1;CACNG7;GRID2;VWC2
prerank,Reactome_2022__Glucuronidation R-HSA-156588,0.8169213480797278,2.629882272545889,0.0,0.0,0.0,21/24,12.37%,UGP2;UGT2B7;UGT1A7;UGT2B11;UGT1A5;UGT1A8;UGT1A3;UGT2B15;UGT2B10;UGT2B28;UGT2B17;UGT3A1;UGT1A4;UGT2A3;UGT1A9;UGT2B4;UGT1A6;UGT1A10;UGT2A2;UGT2A1;UGT1A1
prerank,WikiPathways_2024_Human__Genes Related To Primary Cilium Development Based On CRISPR WP4536,-0.5498220537441711,-2.6157170854703877,0.0,0.0,0.0,62/89,33.99%,KIAA0753;IFT20;IFT88;CEP162;WDR35;ARL13B;RABL2A;RABL2B;EFCAB7;B9D1;DYNLL1;CEP97;TMEM67;IFT52;KIFAP3;BBS5;BBS2;MKS1;WDR19;MKKS;ARMC9;KIF3A;ARL3;IFT56;IFT70B;CEP120;SCLT1;TTC21B;DYNC2I2;IFT140;CEP20;CPLANE2;TMEM231;SASS6;CEP44;BBS4;CLUAP1;CEP192;MIB1;C2CD3;BBS7;CEP19;DYNC2I1;CBY1;TCTN2;ARL6;TXNDC15;CEP43;CC2D2A;IFT80;IFT74;BBS1;KIF3B;TMEM216;IFT57;KATNB1;TTC8;INPP5E;TMEM107;TTC23;CIBAR1;IFT172
prerank,KEGG_2021_Human__Retinol metabolism,0.685585668405629,2.598643937541512,0.0,0.0,0.0,40/53,21.84%,CYP3A7;CYP3A4;CYP3A5;UGT2B7;UGT1A7;UGT2B11;UGT1A5;UGT1A8;UGT1A3;UGT2B15;UGT2B10;UGT2B28;UGT2B17;UGT1A4;UGT2A3;UGT1A9;UGT2B4;UGT1A6;UGT1A10;UGT2A2;UGT2A1;SDR16C5;UGT1A1;RDH10;CYP1A2;CYP1A1;BCO1;DHRS4L2;DHRS4;RPE65;ADH5;ADH6;ADH1C;ADH1A;ADH4;ADH7;ADH1B;ALDH1A3;DHRS9;DGAT1
prerank,GO_Cellular_Component_2025__Golgi Cisterna Membrane (GO:0032580),0.8138760096155073,2.5848217269611014,0.0,0.0,0.0,17/25,5.94%,GOLGA2;GOLGA8T;GOLGA8H;GOLGA8A;GOLGA8S;GOLGA6C;GOLGA8Q;GOLGA6B;GOLGA6A;GOLGA8B;GOLGA8M;GOLGA6D;GOLGA8O;GOLGA8K;GOLGA8N;GOLGA8J;GOLGA8R
prerank,GO_Biological_Process_2025__Proteolysis (GO:0006508),0.5371711595960399,2.582869146931706,0.0,0.0,0.0,125/256,22.14%,TMPRSS11E;TMPRSS11D;PRSS22;CAPN5;ADAM21;ADAM29;PRSS33;PRSS48;CTSK;CASP6;CAPN9;ST14;CAPN2;MMP2;ADAMTS15;APEH;ADAM17;MMP14;ADAM20;ADAM2;ADAM32;ADAM30;ADAM7;ADAM18;ADAMDEC1;ADAM10;CLPX;CTSL;CTSV;CTSW;CTSF;MALT1;ADAMTS8;CPA6;ADAM28;CTSA;CTSS;MMP28;CAPN14;ADAMTS17;PCSK5;NCSTN;MMP12;MMP3;MMP26;RNPEPL1;CASP4;CASP1;TPSD1;TPSB2;TPSG1;TPSAB1;PLG;MMP15;PCOLCE;CPZ;PSEN2;NAPSA;CASP3;CTSC;F9;ADAMTS5;BMP1;CAPNS1;PHEX;MMP9;CAPN1;ADAMTS12;ECE1;AFG3L2;ADAMTS16;FBXO2;FOLH1;NAALAD2;DHH;CTSD;CTSZ;ANPEP;AEBP1;COLEC10;ADAM9;CTRB2;CTRB1;MBL2;CTSB;MDM2;CELA2A;CELA2B;HOMER2;PAPPA;CELA1;BPNT1;PLAT;ADAM8;LGMN;PRSS2;PRSS3;ADAMTS2;METAP2;CNDP2;PROC;HTRA4;CASP7;SPG7;FAM111A;PITRM1;CPA1;IHH;RNF123;CLN3;LVRN;ATG4B;PCSK1;HTRA1;ERAP1;ADAMTS7;LONP2;BACE2;F3;CAPN3;PCSK6;TLL1;HPN;ADAMTS3;IDE
prerank,GO_Cellular_Component_2025__Golgi Cisterna (GO:0031985),0.7043734626088144,2.578435282999285,0.0,0.0,0.0,22/44,5.94%,B4GALT1;MAN2A1;GOLPH3L;TMEM59;YIPF1;GOLGA2;GOLGA8T;GOLGA8H;GOLGA8A;GOLGA8S;GOLGA6C;GOLGA8Q;GOLGA6B;GOLGA6A;GOLGA8B;GOLGA8M;GOLGA6D;GOLGA8O;GOLGA8K;GOLGA8N;GOLGA8J;GOLGA8R
prerank,GO_Biological_Process_2025__Extracellular Matrix Organization (GO:0030198),0.579849502270205,2.569340764427872,0.0,0.0,0.0,84/146,23.53%,ITGB1;ITGA2;COL4A2;COL15A1;COL10A1;CTSK;COL12A1;POSTN;COL6A6;MMP2;PXDN;SPINT1;ADAMTS15;GSN;VIT;COL5A2;COL4A1;COL23A1;QSOX1;MMP14;OTOL1;ADAM10;FLOT1;CTSV;ADAMTS8;CTSS;MMP28;ADAMTS17;MMP27;MMP13;MMP10;MMP12;MMP3;MMP26;TPSAB1;PLG;HPSE2;MMP15;NPNT;COL17A1;P3H4;COL18A1;ENG;ADAMTS5;NOXO1;BMP1;COL8A2;MMP9;COLQ;COLGALT2;ADAMTS12;ADAMTS16;LOX;MMP11;TGFB1;PLOD3;RECK;TGFB2;EXOC8;ADAM8;PRSS2;ADAMTS2;GREM1;COL5A1;COLGALT1;COL2A1;LOXL1;PLOD2;NID2;TGFBR1;COL1A1;SERPINF2;LAMC1;ADAMTS7;MATN4;CREB3L1;ATP7A;TLL1;ADAMTS3;NID1;NDNF;LOXL4;MIA;HAS2
prerank,GO_Biological_Process_2025__Response to dsRNA (GO:0043331),-0.7543811317778681,-2.567994538925048,0.0,0.0,0.0,15/21,5.16%,IFNA4;IFNA21;IFNA14;IFNA2;IFNB1;IFNA8;IFNA6;IFNK;IFNA16;IFNA17;IFNA5;IFNE;IFNW1;IFNA10;IFNA7
