ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,Database,Pathway,Direction
-0.1678957071372136,-0.4974812908532194,0.9952941176470588,1.0,1.0,15/15,83.23%,APOBEC1;ADAR;DCTD;GDA;LACC1;ADARB1;MAPDA;GNPDA1;CDA;APOBEC3H;RIDA;APOBEC2;AICDA;CDADC1;GNPDA2,GO_Molecular_Function_2025,Deaminase Activity (GO:0019239),Downregulated
-0.14509366569079907,-0.5013344393000926,1.0,1.0,1.0,14/29,35.70%,POLR2A;POLR2H;GTF2F1;GTF2H1;ERCC3;POLR2J;GTF2H4;POLR2C;POLR2G;GTF2H3;CCNH;GTF2H2;POLR2B;MNAT1,Reactome_2022,mRNA Capping R-HSA-72086,Downregulated
-0.1351738713767606,-0.5033915942346242,0.9929906542056075,1.0,1.0,7/35,19.56%,TTLL11;TUBB6;TTLL4;TUBB3;AGBL3;TUBB4B;LRRC49,Reactome_2022,Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332,Downregulated
-0.16797265233910644,-0.5131651472675597,0.9842696629213483,0.9997380415486486,1.0,7/19,27.63%,PVR;RAET1E;IL12B;RASGRP1;KLRC2;KLRC3;KLRC4,GO_Biological_Process_2025,Positive Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045954),Downregulated
-0.17317442549548956,-0.5152258585795196,0.9885057471264368,0.9999138764488464,1.0,16/16,82.71%,TAPT1;NOLC1;KBTBD8;TCOF1;NRG1;PDCD6;KLHL12;LRP6;HTR2B;MEF2C;SOX8;OTUD5;PEF1;SNAI2;CDH2;FBXL17,GO_Biological_Process_2025,Neural Crest Cell Differentiation (GO:0014033),Downregulated
-0.17107928147151105,-0.5173805241914461,0.9885057471264368,1.0,1.0,4/17,17.99%,OXA1L;ECSIT;ABL2;SPHK2,GO_Biological_Process_2025,Regulation of Oxidoreductase Activity (GO:0051341),Downregulated
-0.16032722802189225,-0.5190269012982601,0.9933481152993349,1.0,1.0,9/24,31.71%,CD300A;LGALS3;PTPN22;PTPRJ;CD72;ITPRIPL1;LPXN;FCGR2B;LAPTM5,GO_Biological_Process_2025,Negative Regulation of Antigen Receptor-Mediated Signaling Pathway (GO:0050858),Downregulated
-0.13182924903095466,-0.51978333476032,0.9949238578680203,1.0,1.0,28/53,40.55%,MED14;MED12;NKX2-5;MED17;MED15;GTF2A2;MED13;TAF2;SRF;GTF2A1;TAF13;MED20;TAF4B;PSMC6;TAF5;TAF10;MED31;MED22;TBP;MED11;KAT8;MED18;MED16;MED19;MED27;MED25;TAF11;TAF9,GO_Biological_Process_2025,Positive Regulation of Transcription Initiation by RNA Polymerase II (GO:0060261),Downregulated
-0.1635368353918497,-0.5239435272554727,0.9908675799086758,1.0,1.0,3/22,12.19%,CAMK2G;PHKA2;PTK2B,GO_Molecular_Function_2025,Calcium/Calmodulin-Dependent Protein Kinase Activity (GO:0004683),Downregulated
-0.17570309331738423,-0.528720846050884,0.9908256880733946,1.0,1.0,7/16,30.28%,PAFAH1B1;PDPK1;DGKQ;BTK;PRKN;SELE;ARHGAP6,GO_Molecular_Function_2025,Phospholipase Binding (GO:0043274),Downregulated
-0.1780021582832453,-0.533532365097678,0.9824945295404814,0.9999321803695623,1.0,7/16,34.97%,CUL1;IKBKG;IKBKB;MAP2K4;RPS27A;UBA52;CHUK,Reactome_2022,MAP3K8 (TPL2)-dependent MAPK1/3 Activation R-HSA-5684264,Downregulated
-0.15457216228662307,-0.5370198646167732,0.9976303317535545,0.9998237970039715,1.0,13/29,36.32%,ACO1;DLST;IDH3G;PDHA1;SDHB;SDHA;DLD;MDH2;SUCLG1;DLAT;FH;IDH1;CS,KEGG_2021_Human,Citrate cycle (TCA cycle),Downregulated
